source_type,symbol,address,section,symbol_type,size,scope,data_type,owner_source_path,owner_section,evidence_ref,source_origin
data_symbol,cm_804D7E98,0x804D7E98,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29429,symbols_txt
data_symbol,cm_804D7EA0,0x804D7EA0,.sdata2,object,0x8,global,double,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29430,symbols_txt
data_symbol,cm_804D7EA8,0x804D7EA8,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29431,symbols_txt
data_symbol,cm_804D7EAC,0x804D7EAC,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29432,symbols_txt
data_symbol,cm_804D7EB0,0x804D7EB0,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29433,symbols_txt
data_symbol,cm_804D7EB8,0x804D7EB8,.sdata2,object,0x8,global,double,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29434,symbols_txt
data_symbol,cm_804D7EC0,0x804D7EC0,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29435,symbols_txt
data_symbol,cm_804D7EC8,0x804D7EC8,.sdata2,object,0x8,global,double,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29436,symbols_txt
data_symbol,cm_804D7ED0,0x804D7ED0,.sdata2,object,0x8,global,double,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29437,symbols_txt
data_symbol,cm_804D7ED8,0x804D7ED8,.sdata2,object,0x8,global,double,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29438,symbols_txt
data_symbol,cm_804D7EE0,0x804D7EE0,.sdata2,object,0x8,global,double,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29439,symbols_txt
data_symbol,cm_804D7EE8,0x804D7EE8,.sdata2,object,0x8,global,double,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29440,symbols_txt
data_symbol,cm_804D7EF0,0x804D7EF0,.sdata2,object,0x8,global,double,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29441,symbols_txt
data_symbol,cm_804D7EF8,0x804D7EF8,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29442,symbols_txt
data_symbol,cm_804D7EFC,0x804D7EFC,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29443,symbols_txt
data_symbol,cm_804D7F00,0x804D7F00,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29444,symbols_txt
data_symbol,cm_804D7F04,0x804D7F04,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29445,symbols_txt
data_symbol,cm_804D7F08,0x804D7F08,.sdata2,object,0x4,global,float,src/melee/cm/camera.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29446,symbols_txt
data_symbol,@1135,0x804D7F10,.sdata2,object,0x4,local,float,src/melee/pl/player.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29447,symbols_txt
data_symbol,@1136,0x804D7F14,.sdata2,object,0x4,local,float,src/melee/pl/player.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29448,symbols_txt
data_symbol,lbl_804D7F18,0x804D7F18,.sdata2,object,0x4,,float,src/melee/pl/pltrick.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29449,symbols_txt
data_symbol,@288,0x804D7F20,.sdata2,object,0x4,local,float,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29450,symbols_txt
data_symbol,@1029,0x804D7F24,.sdata2,object,0x4,local,float,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29451,symbols_txt
data_symbol,@1030,0x804D7F28,.sdata2,object,0x4,local,float,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29452,symbols_txt
data_symbol,@1031,0x804D7F2C,.sdata2,object,0x4,local,float,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29453,symbols_txt
data_symbol,@1032,0x804D7F30,.sdata2,object,0x4,local,float,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29454,symbols_txt
data_symbol,@1033,0x804D7F34,.sdata2,object,0x4,local,float,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29455,symbols_txt
data_symbol,@1034,0x804D7F38,.sdata2,object,0x4,local,float,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29456,symbols_txt
data_symbol,@1037,0x804D7F40,.sdata2,object,0x8,local,double,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29457,symbols_txt
data_symbol,@1039,0x804D7F48,.sdata2,object,0x8,local,double,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29458,symbols_txt
data_symbol,@1241,0x804D7F50,.sdata2,object,0x4,local,float,src/melee/pl/plbonus.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29459,symbols_txt
data_symbol,@698,0x804D7F58,.sdata2,object,0x4,local,float,src/melee/pl/plbonuslib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29460,symbols_txt
data_symbol,@702,0x804D7F60,.sdata2,object,0x8,local,double,src/melee/pl/plbonuslib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29461,symbols_txt
data_symbol,@796,0x804D7F68,.sdata2,object,0x8,local,double,src/melee/pl/plbonuslib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29462,symbols_txt
data_symbol,@953,0x804D7F70,.sdata2,object,0x8,local,double,src/melee/pl/plbonuslib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29463,symbols_txt
data_symbol,@954,0x804D7F78,.sdata2,object,0x8,local,double,src/melee/pl/plbonuslib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29464,symbols_txt
data_symbol,@149,0x804D7F80,.sdata2,object,0x4,local,float,src/melee/pl/pl_040D.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29465,symbols_txt
data_symbol,@263,0x804D7F88,.sdata2,object,0x8,local,double,src/melee/pl/pl_040D.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29466,symbols_txt
data_symbol,@252,0x804D7F90,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29467,symbols_txt
data_symbol,@253,0x804D7F94,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29468,symbols_txt
data_symbol,@308,0x804D7F98,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29469,symbols_txt
data_symbol,mpColl_804D7F9C,0x804D7F9C,.sdata2,object,0x4,global,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29470,symbols_txt
data_symbol,mpColl_804D7FA0,0x804D7FA0,.sdata2,object,0x4,global,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29471,symbols_txt
data_symbol,@310,0x804D7FA4,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29472,symbols_txt
data_symbol,@311,0x804D7FA8,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29473,symbols_txt
data_symbol,@312,0x804D7FAC,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29474,symbols_txt
data_symbol,@316,0x804D7FB0,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29475,symbols_txt
data_symbol,@317,0x804D7FB4,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29476,symbols_txt
data_symbol,@318,0x804D7FB8,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29477,symbols_txt
data_symbol,@319,0x804D7FBC,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29478,symbols_txt
data_symbol,@360,0x804D7FC0,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29479,symbols_txt
data_symbol,@472,0x804D7FC4,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29480,symbols_txt
data_symbol,@473,0x804D7FC8,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29481,symbols_txt
data_symbol,@540,0x804D7FCC,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29482,symbols_txt
data_symbol,@541,0x804D7FD0,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29483,symbols_txt
data_symbol,@542,0x804D7FD4,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29484,symbols_txt
data_symbol,@771,0x804D7FD8,.sdata2,object,0x4,local,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29485,symbols_txt
data_symbol,@786,0x804D7FE0,.sdata2,object,0x8,local,double,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29486,symbols_txt
data_symbol,@787,0x804D7FE8,.sdata2,object,0x8,local,double,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29487,symbols_txt
data_symbol,@843,0x804D7FF0,.sdata2,object,0x8,local,double,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29488,symbols_txt
data_symbol,flt_804D7FF8,0x804D7FF8,.sdata2,object,0x4,global,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29489,symbols_txt
data_symbol,flt_804D8000,0x804D8000,.sdata2,object,0x8,global,double,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29490,symbols_txt
data_symbol,flt_804D8008,0x804D8008,.sdata2,object,0x8,global,double,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29491,symbols_txt
data_symbol,flt_804D8010,0x804D8010,.sdata2,object,0x4,global,float,src/melee/mp/mpcoll.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29492,symbols_txt
data_symbol,mpLib_804D8018,0x804D8018,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29493,symbols_txt
data_symbol,mpLib_804D801C,0x804D801C,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29494,symbols_txt
data_symbol,mpLib_804D8020,0x804D8020,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29495,symbols_txt
data_symbol,mpLib_804D8028,0x804D8028,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29496,symbols_txt
data_symbol,mpLib_804D8030,0x804D8030,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29497,symbols_txt
data_symbol,mpLib_804D8038,0x804D8038,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29498,symbols_txt
data_symbol,mpLib_804D8040,0x804D8040,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29499,symbols_txt
data_symbol,mpLib_804D8048,0x804D8048,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29500,symbols_txt
data_symbol,mpLib_804D8050,0x804D8050,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29501,symbols_txt
data_symbol,mpLib_804D8058,0x804D8058,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29502,symbols_txt
data_symbol,mpLib_804D8060,0x804D8060,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29503,symbols_txt
data_symbol,mpLib_804D8068,0x804D8068,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29504,symbols_txt
data_symbol,mpLib_804D8070,0x804D8070,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29505,symbols_txt
data_symbol,mpLib_804D8078,0x804D8078,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29506,symbols_txt
data_symbol,mpLib_804D807C,0x804D807C,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29507,symbols_txt
data_symbol,mpLib_804D8080,0x804D8080,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29508,symbols_txt
data_symbol,mpLib_804D8084,0x804D8084,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29509,symbols_txt
data_symbol,mpLib_804D8088,0x804D8088,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29510,symbols_txt
data_symbol,mpLib_804D8090,0x804D8090,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29511,symbols_txt
data_symbol,mpLib_804D8098,0x804D8098,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29512,symbols_txt
data_symbol,mpLib_804D80A0,0x804D80A0,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29513,symbols_txt
data_symbol,mpLib_804D80A8,0x804D80A8,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29514,symbols_txt
data_symbol,mpLib_804D80AC,0x804D80AC,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29515,symbols_txt
data_symbol,mpLib_804D80B0,0x804D80B0,.sdata2,object,0x8,global,double,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29516,symbols_txt
data_symbol,mpLib_804D80B8,0x804D80B8,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29517,symbols_txt
data_symbol,mpLib_804D80BC,0x804D80BC,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29518,symbols_txt
data_symbol,mpLib_804D80C0,0x804D80C0,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29519,symbols_txt
data_symbol,mpLib_804D80C4,0x804D80C4,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29520,symbols_txt
data_symbol,mpLib_804D80C8,0x804D80C8,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29521,symbols_txt
data_symbol,mpLib_804D80CC,0x804D80CC,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29522,symbols_txt
data_symbol,mpLib_804D80D0,0x804D80D0,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29523,symbols_txt
data_symbol,mpLib_804D80D4,0x804D80D4,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29524,symbols_txt
data_symbol,mpLib_804D80D8,0x804D80D8,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29525,symbols_txt
data_symbol,mpLib_804D80DC,0x804D80DC,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29526,symbols_txt
data_symbol,mpLib_804D80E0,0x804D80E0,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29527,symbols_txt
data_symbol,mpLib_804D80E4,0x804D80E4,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29528,symbols_txt
data_symbol,mpLib_804D80E8,0x804D80E8,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29529,symbols_txt
data_symbol,mpLib_804D80EC,0x804D80EC,.sdata2,object,0x4,global,float,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29530,symbols_txt
data_symbol,mpLib_804D80F0,0x804D80F0,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29531,symbols_txt
data_symbol,mpLib_804D80F4,0x804D80F4,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29532,symbols_txt
data_symbol,mpLib_804D80F8,0x804D80F8,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29533,symbols_txt
data_symbol,mpLib_804D80FC,0x804D80FC,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29534,symbols_txt
data_symbol,mpLib_804D8100,0x804D8100,.sdata2,object,0x4,global,4byte,src/melee/mp/mplib.c,.sdata2,/Users/Ford/Github Repos/oss/gamecube-decomp-harness/projects/melee/state/epoch_worktree/config/GALE01/symbols.txt#line=29535,symbols_txt
